APN,PROJECT NUMBER,NAME,DEVELOPMENT STAGE,CONSTRUCTION TYPE,SITE ADDRESS,SITE  COUNCIL DISTRICT,SITE #,SITE COMMUNITY,SITE UNITS,PROJECT TOTAL UNITS,HOUSING TYPE,SUPPORTIVE HOUSING,SH UNITS PER SITE,DATE FUNDED,LAHD FUNDED,LEVERAGE,TAX EXEMPT CONDUIT BOND,TDC,IN-SERVICE DATE,DEVELOPER,MANAGEMENT COMPANY,CONTACT PHONE,PHOTO,JOBS,PROJECT SUMMARY URL,CONTRACT NUMBERS,DATE STAMP,SITE LONGITUDE,SITE LATITUDE,GPS_COORDS ON MAP
5148025009,17-124315,SP7 APARTMENTS (SITE 2),In-Service,BOTH REHAB AND NEW CONSTRUCTION,"647 S SAN PEDRO ST  Los Angeles, CA 90014",14,2,WHOLESALE DISTRICT,19,100,SPECIAL NEEDS,Yes,19,09/28/2018,"15,000,000","34,662,532",0,"49,662,532",2021,Skid Row Housing Trust,SRHT PROPERTY MANAGEMENT COMPANY,(213) 683-0522 x127,click here (http://hcidapp.lacity.org/mpphotos/17-124315/Photo/Website%20Site2/SP7%20SP%20house.JPG),495,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=17-124315&LutSiteCD=2),"C-131386,C-131982,C-96549",7/5/2023,-118.24643,34.04132,POINT (-118.24643 34.04132)
5115019908,11-117837,DUNBAR VILLAGE (SITE 2),In-Service,ACQUISITION + REHAB,"4201 S CENTRAL AVE  Los Angeles, CA 90011",9,2,VERNON CENTRAL,24,83,FAMILY,No,0,07/06/2011,"12,019,660","17,563,532",0,"29,583,192",2013,THOMAS SAFRAN & ASSOCIATES,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,click here (http://hcidapp.lacity.org/mpphotos/11-117837/Photo/Website%20Site2/dunbar4914_005%20copy.png),215,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=11-117837&LutSiteCD=2),"C-119063,C-123799",7/5/2023,-118.25688,34.00744,POINT (-118.25688 34.00744)
5177018017,20289,LA 78 PRESERVATION PROJECT (SITE 2),In-Service,N/A,"825 N FOREST AVE  Los Angeles, CA 90033",14,2,BOYLE HEIGHTS,8,78,N/A,No,0,12/23/2002,0,0,0,0,2004,N/A,"LEONARDO MANAGEMENT, INC.",(602) 350-2931,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=020289&LutSiteCD=2),,7/5/2023,-118.19875,34.04961,POINT (-118.19875 34.04961)
5001024019,60012,MIMMIM TOWN HOMES,In-Service,NEW CONSTRUCTION,"5417 S FIGUEROA ST 1-21  Los Angeles, CA 90037",9,1,WEST VERNON,21,21,FAMILY,No,0,09/27/2006,"945,683","6,101,295",0,"7,046,978",2008,CENTRAL VALLEY COALITION FOR AFFORDABLE HOUSING,BARKER MANAGEMENT INC.,(323) 465-6611,click here (http://hcidapp.lacity.org/mpphotos/060012/Photo/Website/CD%209%20-%20Mimmim%20Townhomes.jpg),48,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=060012&LutSiteCD=1),C-110670,7/5/2023,-118.28298,33.99255,POINT (-118.28298 33.99255)
5535013015,07-117237,QUEEN APARTMENTS (SITE 2),In-Service,REHAB,"5217 W MARATHON ST  Los Angeles, CA 90038",13,2,MELROSE,20,96,FAMILY,Yes,1,04/27/2007,0,"10,271,751","7,300,000","17,571,751",2008,N/A,THE JOHN STEWART COMPANY,(213) 833-1860,click here (http://hcidapp.lacity.org/mpphotos/07-117237/Photo/Website%20Site2/Queens%20Apt%20(Site2)%205217%20Marathon.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=07-117237&LutSiteCD=2),,7/5/2023,-118.3121,34.085,POINT (-118.3121 34.085)
5073007004,30159,INGRAM PRESERVATION (SITE 3),In-Service,REHAB,"1525 S ST ANDREWS PL 1-27  Los Angeles, CA 90019",10,3,HARVARD HEIGHTS,27,140,LARGE FAMILY / WAIVER REQUIRED,No,0,06/17/2004,"4,900,000","6,637,761","2,790,000","14,327,761",2005,"W.O.R.K.S.,","SOLARI ENTERPRISES, INC.",(714) 282-2520,click here (http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site3/St%20Andrews%204.png),21,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=030159&LutSiteCD=3),C-106779,7/5/2023,-118.31179,34.0446,POINT (-118.31179 34.0446)
5538002035,50004,MARIPOSA PLACE APARTMENTS,In-Service,NEW CONSTRUCTION,"1050 N Mariposa AVE  Los Angeles, CA 90029",13,1,EAST HOLLYWOOD,58,58,LARGE FAMILY / WAIVER REQUIRED,No,0,11/30/2006,"3,132,000","20,876,307","1,532,000","25,540,307",2009,"HOLLYWOOD COMMUNITY HOUSING CORP.,",THE JOHN STEWART COMPANY,(213) 833-1860,click here (http://hcidapp.lacity.org/mpphotos/050004/Photo/Website/CD%2013%20-%20Mariposa%20Place.JPG),180,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=050004&LutSiteCD=1),C-110928,7/5/2023,-118.29906,34.09053,POINT (-118.29906 34.09053)
5214001002,18-125042,ROSA DE CASTILLA APARTMENTS,In-Service,NEW CONSTRUCTION,"4208 E HUNTINGTON DR SOUTH  Los Angeles, CA 90032",14,1,EL SERENO,85,85,SPECIAL NEEDS,Yes,63,05/02/2019,"13,820,300","43,718,777",0,"57,539,077",2022,East LA Community Corportion,JOHN STEWART COMPANY,(213) 787-2700,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),420,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125042&LutSiteCD=1),"C-133110,C-142950",7/5/2023,-118.19263,34.07889,POINT (-118.19263 34.07889)
5137032023,09-117198,MOSAIC APARTMENTS,In-Service,N/A,"1521 W PICO BLVD 1-56  Los Angeles, CA 90015",1,1,PICO-UNION,56,56,FAMILY,No,0,06/22/2010,"746,480","20,733,937",0,"21,480,417",2011,"Foundation For Affordable Housing, Inc",FPI MANAGEMENT,(714) 641-5110,click here (http://hcidapp.lacity.org/mpphotos/09-117198/Photo/Website/mosaic%20cropped.png),149,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=09-117198&LutSiteCD=1),C-117159,7/5/2023,-118.27557,34.0449,POINT (-118.27557 34.0449)
5210024005,18-125506,THE BRINE RESIDENTIAL,Development,NEW CONSTRUCTION,"3016 N NORTH MAIN ST  Los Angeles, CA 90031",14,1,LINCOLN HEIGHTS,97,97,SPECIAL NEEDS,Yes,49,10/29/2021,"11,560,000",0,0,"11,560,000",Development,Decro Corporation,FPI MANAGEMENT,(714) 641-5110,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),438,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125506&LutSiteCD=1),C-139309,7/5/2023,-118.20951,34.0659,POINT (-118.20951 34.0659)
2119021045,10-117559,CANBY WOODS SENIOR HOUSING,In-Service,NEW CONSTRUCTION,"7238 N CANBY AVE 1-98  Reseda, CA 91335",3,1,RESEDA,98,98,SENIORS,No,0,06/22/2011,"2,347,003","22,425,602",0,"24,772,605",2013,THOMAS SAFRAN & ASSOCIATES,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,click here (http://hcidapp.lacity.org/mpphotos/10-117559/Photo/Website/10-117559.JPG),212,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=10-117559&LutSiteCD=1),C-118988,7/5/2023,-118.53363,34.20245,POINT (-118.53363 34.20245)
5153023008,08-117188,ANDALUCIA HEIGHTS,In-Service,NEW CONSTRUCTION,"450 S HARTFORD AVE  Los Angeles, CA 90017",1,1,WESTLAKE,75,75,FAMILY,No,0,08/06/2009,"5,354,118","19,753,513",0,"25,107,631",2011,"W.O.R.K.S.,","FPI MANAGEMENT, INC",(916) 813-0056,click here (http://hcidapp.lacity.org/mpphotos/08-117188/Photo/Website/andalucia%20heights.png),274,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=08-117188&LutSiteCD=1),C-115484,7/5/2023,-118.26328,34.05706,POINT (-118.26328 34.05706)
5114014009,14-121652,FLORENCE MILLS,In-Service,NEW CONSTRUCTION,"1036 E 35TH ST  LOS ANGELES, CA 90011",9,1,CENTRAL,74,74,SPECIAL NEEDS,Yes,19,12/17/2018,"9,389,115.63","36,081,992",0,"45,471,107.63",2021,Hollywood Community Housing Corporation,BARKER MANAGEMENT INCORPORATED,(714) 533-3450,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),226,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=14-121652&LutSiteCD=1),C-129358,7/5/2023,-118.25739,34.01161,POINT (-118.25739 34.01161)
5135016017,05-117193,LEEWARD APTS. (SITE 3),In-Service,REHAB,"1134 W 17TH ST 1-28  Los Angeles, CA 90015",1,3,PICO-UNION,0,257,FAMILY,No,0,05/02/2005,0,"7,103,994","10,208,936","17,312,930",2006,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=05-117193&LutSiteCD=3),,7/5/2023,-118.2809,34.04093,POINT (-118.2809 34.04093)
5059003022,18-124669,ADAMS TERRACE (SITE 2),In-Service,NEW CONSTRUCTION,"4347 W ADAMS BLVD  Los Angeles, CA 90018",10,2,WELLINGTON SQUARE,48,86,SENIORS,Yes,24,11/25/2020,"12,000,000","42,345,241","5,991,700","60,336,941",2022,Abode Communities,ABODE COMMUNITIES,(213) 629-2702,click here (http://hcidapp.lacity.org/mpphotos/18-124669/Photo/Website%20Site2/Adams%20Site%202.JPG),572,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-124669&LutSiteCD=2),"C-137407,C-137420",7/5/2023,-118.33387,34.03275,POINT (-118.33387 34.03275)
5152007027,50029,CORONITA FAMILY,In-Service,ACQUISITION + NEW CONSTRUCTION,"204 S LUCAS AVE 1-21  Los Angeles, CA 90026",1,1,TEMPLE-BEAUDRY,21,21,FAMILY,No,0,02/21/2006,"2,269,560","5,680,952",0,"7,950,512",2008,"META HOUSING CORPORATION,","SOLARI ENTERPRISES, INC.",(714) 282-2520,click here (http://hcidapp.lacity.org/mpphotos/050029/Photo/Website/coronita204lucas3of511308(PNG).png),47,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=050029&LutSiteCD=1),C-109530,7/5/2023,-118.26005,34.06047,POINT (-118.26005 34.06047)
5103023033,13-119723,CENTRAL AVENUE VILLAGE SQUARE (RECAP),In-Service,ACQUISITION + REHAB,"1060 E 53RD ST  Los Angeles, CA 90011",9,1,VERNON CENTRAL,45,45,FAMILY,No,0,12/19/2014,0,"5,034,266","3,007,104","8,041,370",2016,"CP Preservation Housing, LLC",CONCERNED CITIZENS OF SOUTH CENTRAL LOS ANGELES,N/A,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),51,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-119723&LutSiteCD=1),C-125093,7/5/2023,-118.25716,33.99418,POINT (-118.25716 33.99418)
5110026033,19-126524,HOPE ON BROADWAY,In-Service,NEW CONSTRUCTION,"5138 S BROADWAY  Los Angeles, CA 90037",9,1,SOUTH PARK,49,49,SPECIAL NEEDS,Yes,48,01/29/2021,"6,720,000","9,214,343","9,373,630","25,307,973",2022,"Hope Street Development Group, LLC",FPI MANAGEMENT,(714) 641-5110,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),219,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=19-126524&LutSiteCD=1),C-137846,7/5/2023,-118.27811,33.99575,POINT (-118.27811 33.99575)
6011003004,18-125039,RUTH TEAGUE HOMES (FKA 67TH & MAIN) (SITE 3),Development,NEW CONSTRUCTION,"114 E 67TH ST  Los Angeles, CA 90003",9,3,FLORENCE-FIRESTONE,0,52,SPECIAL NEEDS,Yes,0,12/14/2020,"7,180,000","30,672,556",0,"37,852,556",Development,Coalition for Responsible Community Development,CRCD PARTNERS,(310) 413-4230,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),256,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125039&LutSiteCD=3),C-137511,7/5/2023,-118.27325,33.97867,POINT (-118.27325 33.97867)
6132026030,18-125515,THE DAHLIA (FKA SOUTH MAIN STREET APARTMENTS),In-Service,NEW CONSTRUCTION,"12003 S MAIN ST  Los Angeles, CA 90061",15,1,CENTURY PALMS/COVE,56,56,SPECIAL NEEDS,Yes,55,06/01/2020,"12,000,000","10,337,119","5,944,538","28,281,657",2022,"Affirmed Housing Group, Inc.",SOLARI ENTERPRISES,(714) 282-2520,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),300,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125515&LutSiteCD=1),C-135635,7/5/2023,-118.27421,33.92336,POINT (-118.27421 33.92336)
7420007040,20-127766,AVALON 1355,Development,NEW CONSTRUCTION,1355 N AVALON BLVD CA 90744,15,1,WILMINGTON,54,54,SPECIAL NEEDS,Yes,53,02/09/2022,"7,000,000","26,018,132",0,"33,018,132",Development,The Richman Group of California Development Corporation,"RICHMAN PROPERTY SERVICES, INC.",(813) 262-0401 x142,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=20-127766&LutSiteCD=1),C-139824,7/5/2023,-118.2634,33.7898,POINT (-118.2634 33.7898)
5005031026,18-125019,WESTERN AVENUE APARTMENTS,In-Service,ACQUISITION + REHAB,"5501 S WESTERN AVE  LOS ANGELES, CA 90062",8,1,WEST VERNON,33,33,SPECIAL NEEDS,Yes,32,11/29/2018,"4,660,033","6,780,346",0,"11,440,379",2021,"Veterans Housing Partnership, LLC","STEP UP ON SECOND, INC.",(310) 576-1308 x1646,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),49,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125019&LutSiteCD=1),C-132457,7/5/2023,-118.30913,33.99225,POINT (-118.30913 33.99225)
6120018084,13-119250,VERMONT VILLAS,In-Service,NEW CONSTRUCTION,"16304 S VERMONT AVE  Gardena, CA 90247",15,1,HARBOR GATEWAY,79,79,SPECIAL NEEDS,Yes,78,03/18/2014,"3,872,900","17,861,000",0,"21,733,900",2015,"AHG Vermont, LLC (Affirmed Housing Group)","SOLARI ENTERPRISES, INC.",(714) 282-2520 x224,click here (http://hcidapp.lacity.org/mpphotos/13-119250/Photo/Website/150_2748.png),187,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-119250&LutSiteCD=1),C-123746,7/5/2023,-118.2905,33.88332,POINT (-118.2905 33.88332)
5053006050,11-118593,JEFFERSON PARK TERRACE,In-Service,DEMO/NEW CONSTRUCTION,"3023 S WESTERN AVE  Los Angeles, CA 90018",10,1,EXPOSITION PARK,60,60,FAMILY,Yes,12,06/20/2012,0,"17,162,642",0,"17,162,642",2013,MERCY HOUSING CALIFORNIA 56,MERCY HOUSING MANAGEMENT GROUP (MHM),(303) 830-3300,click here (http://hcidapp.lacity.org/mpphotos/11-118593/Photo/Website/jeffersonparkterrace42314_004.png),154,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=11-118593&LutSiteCD=1),C-120560,7/5/2023,-118.30906,34.02708,POINT (-118.30906 34.02708)
5110015013,80071,36TH STREET AND BROADWAY APARTMENTS,In-Service,REHAB,"4777 S BROADWAY  Los Angeles, CA 90037",9,1,SOUTH PARK,16,27,SPECIAL NEEDS,Yes,15,10/16/2009,"2,938,772","8,338,570",0,"11,277,342",2012,Gubb and Barshay,ABODE COMMUNITIES (FORMERLY LACDC),(213) 225-2812,click here (http://hcidapp.lacity.org/mpphotos/080071/Photo/Website/080071b.JPG),65,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=080071&LutSiteCD=1),C-116166,7/5/2023,-118.27853,33.99944,POINT (-118.27853 33.99944)
4006020048,19-126519,WEST TERRACE (FKA SILVER STAR II),In-Service,NEW CONSTRUCTION,"6576 S WEST BLVD  LOS ANGELES, CA 90043",8,1,HYDE PARK,64,64,SPECIAL NEEDS,Yes,56,03/24/2021,"5,710,309","19,689,163","6,790,000","32,189,472",2023,A Community of Friends,EAH INC. DBA EAH HOUSING,(415) 295-8899,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),257,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=19-126519&LutSiteCD=1),C-138060,7/5/2023,-118.33503,33.97897,POINT (-118.33503 33.97897)
5534015016,13-119154,HOLLYWOODLAND,In-Service,ACQUISITION + REHAB,"1206 N GOWER ST  HOLLYWOOD, CA 90038",13,1,HOLLYWOOD,8,82,SENIORS,No,0,11/21/2013,0,"7,946,357","10,500,000","18,446,357",2014,Steele Properties LLC,"MONROE GROUP, LRD",(303) 322-8888,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),53,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-119154&LutSiteCD=1),,7/5/2023,-118.32213,34.09281,POINT (-118.32213 34.09281)
5037020015,07-117233,HDR I & II (SITE 3),In-Service,REHAB,"1063 W 39TH PL  Los Angeles, CA 90037",8,3,EXPOSITION PARK,12,125,FAMILY,No,0,07/01/2007,0,"8,116,043","6,787,000","14,903,043",2008,"Spruce DEV LA, LLC",PK MANAGEMENT,(216) 472-1870,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=07-117233&LutSiteCD=3),,7/5/2023,-118.29382,34.01426,POINT (-118.29382 34.01426)
5124024011,15-122656,ST. JAMES PARK (SITE 2),In-Service,ACQUISITION + REHAB,"34 ST JAMES PARK  Los Angeles, CA 90007",1,2,UNIVERSITY PARK,11,104,FAMILY,No,0,05/16/2016,0,"27,481,703","9,879,228","37,360,931",2018,Retirement Housing Foundation,"FOUNDATION PROPERTY MANAGEMENT, INC.",(213) 746-9548,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-122656&LutSiteCD=2),,7/5/2023,-118.28053,34.03121,POINT (-118.28053 34.03121)
5035025030,20010,SANTOS PLAZA APARTMENTS,In-Service,REHAB,"1608 W 38TH PL  Los Angeles, CA 90062",8,1,EXPOSITION PARK,37,37,SPECIAL NEEDS,No,0,08/16/2002,"1,185,000","5,219,539",0,"6,404,539",1999,"A COMMUNITY OF FRIENDS,",A COMMUNITIY OF FRIENDS,(213) 480-0809 x223,click here (http://hcidapp.lacity.org/mpphotos/020010/Photo/Website/CD_9_-_Santos_Plaza[1].png),37,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=020010&LutSiteCD=1),C-103710,7/5/2023,-118.30909,34.01632,POINT (-118.30909 34.01632)
5148014013,70168,RENATO APARTMENTS,In-Service,NEW CONSTRUCTION,"531 S SAN JULIAN ST 1-96  Los Angeles, CA 90013",14,1,WHOLESALE DISTRICT,96,96,SPECIAL NEEDS,Yes,95,11/28/2008,"9,500,000","16,649,424",0,"26,149,424",2010,Single Room Occupancy Housing  Corp. (SRO),SINGLE ROOM OCCUPANCY HOUSING CORPORATION,(213) 229-9640,click here (http://hcidapp.lacity.org/mpphotos/070168/Photo/Website/Renato.jpg),235,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=070168&LutSiteCD=1),C-114783,7/5/2023,-118.24577,34.04385,POINT (-118.24577 34.04385)
5180002029,15-122536,CIELITO II- 1ST AND SOTO TOD APTS PHASE II,In-Service,NEW CONSTRUCTION,"2423 3/4 E 1ST ST  LOS ANGELES, CA 90033",14,1,BOYLE HEIGHTS,29,29,SPECIAL NEEDS,Yes,14,03/29/2018,"2,050,000","16,621,980",0,"18,671,980",2019,East LA Community Corporation,THE JOHN STEWART COMPANY,(213) 787-2700,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),154,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-122536&LutSiteCD=1),C-131085,7/5/2023,-118.20886,34.04348,POINT (-118.20886 34.04348)
5546020005,40011,AFTON PLACE (SITE 2),In-Service,ACQUISITION + REHAB,"6230 W AFTON PL  HOLLYWOOD, CA 90028",13,2,HOLLYWOOD,0,71,SENIORS,No,0,12/04/2004,"1,732,830","5,188,563","1,830,000","8,751,393",2005,"AFTON PLACE SENIOR APARTMENTS, L.P.","LEVINE MANAGEMENT GROUP, INC",(310) 358-3489,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),15,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=040011&LutSiteCD=2),C-107692,7/5/2023,-118.32507,34.09517,POINT (-118.32507 34.09517)
5148011014,14-121647,PANAMA HOTEL APARTMENTS,In-Service,REHAB,"403 E 5TH ST  Los Angeles, CA 90013",14,1,LITTLE TOKYO,72,72,SPECIAL NEEDS,Yes,71,03/16/2016,"4,489,380","21,467,571",0,"25,956,951",2017,Single Room Occupancy Housing Corporation,SINGLE ROOM OCCUPANCY HOUSING CORPORATION,(213) 229-9640,click here (http://hcidapp.lacity.org/mpphotos/14-121647/Photo/Website/panama%20hotel%20side.png),210,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=14-121647&LutSiteCD=1),C-127232,7/5/2023,-118.24477,34.04466,POINT (-118.24477 34.04466)
4322010032,07-117248,PICO VETERAN SENIOR HOUSING,In-Service,NEW CONSTRUCTION,"10991 W PICO BLVD  Los Angeles, CA 90064",5,1,RANCHO PARK,46,46,SENIORS,No,0,06/19/2009,"2,400,000","8,573,015",0,"10,973,015",2011,"MENORAH HOUSING FOUNDATION,(App)",MENORAN HOUSING FOUNDATION,(310) 475-6083,click here (http://hcidapp.lacity.org/mpphotos/07-117248/Photo/Website/Pico%20Veteran%20Senior%20Housing.jpg),108,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=07-117248&LutSiteCD=1),C-115571,7/5/2023,-118.43237,34.03855,POINT (-118.43237 34.03855)
5205012008,60022,TESORO DEL VALLE,In-Service,NEW CONSTRUCTION,"2301 N HUMBOLDT ST  Los Angeles, CA 90031",1,1,LINCOLN HEIGHTS,121,121,FAMILY,No,0,11/27/2006,"936,022","20,075,651",0,"21,011,673",2006,"AMCAL Multi-Housing, Inc.",FPI MANAGEMENT,(714) 641-5110,click here (http://hcidapp.lacity.org/mpphotos/060022/Photo/Website/CD%201%20-%20Tesoro%20Del%20Valle%20-%20060022.jpg),121,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=060022&LutSiteCD=1),C-110898,7/5/2023,-118.2195,34.07925,POINT (-118.2195 34.07925)
6020001037,16-123326,FLORENCE MOREHOUSE (RECAP),In-Service,ACQUISITION + REHAB,"910 W FLORENCE AVE 1-20  LOS ANGELES, CA 90044",8,1,VERMONT KNOLLS,20,61,FAMILY,No,0,05/31/2017,"3,014,663","17,313,230","1,377,000","21,704,893",2020,Century Affordable Development Inc,N/A,N/A,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=16-123326&LutSiteCD=1),C-85460,7/5/2023,-118.28967,33.9744,POINT (-118.28967 33.9744)
5016020005,19-125928,CHESTERFIELD (FKA 4719 NORMANDIE),In-Service,NEW CONSTRUCTION,"4719 S NORMANDIE AVE  Los Angeles, CA 90037",8,1,VERMONT SQUARE,43,43,SPECIAL NEEDS,Yes,42,11/05/2020,"7,484,199","19,295,118","1,723,000","28,502,317",2022,Wakeland Housing and Development Corporation,CONAM,(858) 614-7376,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),261,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=19-125928&LutSiteCD=1),C-137316,7/5/2023,-118.30035,34.00034,POINT (-118.30035 34.00034)
5137034009,06-117195,CONCORD APARTMENTS (GRP. A & B) (SITE 7),In-Service,REHAB,"1682 W 12TH PL  Los Angeles, CA 90015",1,7,PICO-UNION,18,232,FAMILY,No,0,07/31/2006,0,"7,334,438","8,579,256","15,913,694",2008,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=06-117195&LutSiteCD=7),,7/5/2023,-118.27908,34.0465,POINT (-118.27908 34.0465)
6004015900,13-119709,PARK PLAZA (PLAZA VERMONT),In-Service,ACQUISITION + REHAB,"960 W 62ND PL  Los Angeles, CA 90044",9,1,HARVARD PARK,79,79,FAMILY,No,0,01/24/2014,"8,518,000","7,042,910","2,397,110","17,958,020",2016,"THOMAS SAFRAN & ASSOCIATES DEVELOPMENT, INC.",THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,click here (http://hcidapp.lacity.org/mpphotos/13-119709/Photo/Website/150_3038.png),87,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-119709&LutSiteCD=1),"C-123594,C-123595",7/5/2023,-118.29091,33.98218,POINT (-118.29091 33.98218)
4240018045,18-125046,ROSE APARTMENTS,In-Service,NEW CONSTRUCTION,"720 E ROSE AVE  Venice, CA 90291",11,1,VENICE,35,35,SPECIAL NEEDS,Yes,34,04/27/2020,"6,888,468","13,690,675","1,625,000","22,204,143",2022,Venice Community Housing Corporation,VENICE COMMUNITY HOUSING CORPORATION,(310) 399-4100,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),183,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125046&LutSiteCD=1),C-135491,7/5/2023,-118.46884,34.00065,POINT (-118.46884 34.00065)
